858665960,2012/10/2 20:30,parker topping,,"Ocean City, MD"
1240436726,2013/3/4 3:55,Mitchell Dunn,,
3024207694,2015/2/8 0:15,5a??? Halftim3,Pacific Time (US & Canada),"North Carolina, USA"
2182295198,2013/11/8 14:19,DJ Wolf,Hawaii,Traveler 
3280110289,2015/7/15 0:23,Michaela Owen,,434
4890642750,2016/2/11 2:42,josh hoffpauir,,lewes de
16056686,2008/8/30 17:46,Noah Fence e????e??3e???,Pacific Time (US & Canada),#CNJR West Coast Affiliate
1356908948,2013/4/16 13:40,jowokere,,
353412198,2011/8/12 1:22,crazyarchitect.13,Quito,
394691854,2011/10/20 13:43,Rohit Dixit,New Delhi,"Chennai, India"
2983401781,2015/1/15 1:02,D???a???1????? D????????a??????,,GTX
51210644,2009/6/26 20:25,God Bless America!,Pacific Time (US & Canada),"California, USA"
1723622592,2013/9/2 22:39,Victoria Mom,,
1160658014,2013/2/8 16:47,Kieran Rowles,,"Norwich, England"
82491805,2009/10/15 0:04,Katina G,Eastern Time (US & Canada),"Charlotte/Lake Norman, NC"
322358441,2011/6/23 1:47,Chandler,,Kansas
3290746761,2015/5/20 3:05,AstridMichelle,,
4842781457,2016/1/24 18:09,James ...,,Big Blue
1342177848,2013/4/10 15:32,Redcar UNISON,Pacific Time (US & Canada),Redcar & Cleveland
491518451,2012/2/13 18:36,C.A. 'Booker',Atlantic Time (Canada),"HHI, South Carolina"
598299645,2012/6/3 10:19,HH Sheikh Dandan,Eastern Time (US & Canada),"Riyadh, Kingdom of Saudi Arabia"
3251917361,2015/5/13 15:49,Edward McNamar,,
3430101255,2015/8/18 16:59,Mopee Anderson,Pacific Time (US & Canada),DCU pre crisis
3385901925,2015/7/21 14:54,Blayne gelbman,,"Bronx, NY"
754163851,2012/8/13 1:35,Red Dead Badger,Central Time (US & Canada),"Broken Arrow, OK"
3037232182,2015/2/14 17:09,Dennis S Brotman,,
2615022726,2014/7/10 8:00,Apsny News,Istanbul,Gagra
1295579816,2013/3/24 15:06,watch eyewitness pls,Central Time (US & Canada),"Minneapolis, MN"
2621018118,2014/7/12 7:29,SACHIN GUPTA,New Delhi,
2551106556,2014/6/6 22:46,Ravna,Central Time (US & Canada),Erebor 
232322991,2010/12/30 20:59,Mary Jane,Central Time (US & Canada),"New Paltz, NY"
2238527705,2013/12/22 18:32,yari e???,,
2661597937,2014/7/20 3:46,Sergei Ardzinba,Volgograd,Abkhazia
260477132,2011/3/3 23:36,SK,Eastern Time (US & Canada),
114413189,2010/2/15 9:41,AleDos MoD???anov,Stockholm,Bogaland 
549863185,2012/4/10 6:20,Jeremie Marinella,Beijing,
634330366,2012/7/13 5:44,Reagan Coalition,,
2946805878,2014/12/28 21:40,Nanss e???,,
2202598633,2013/11/19 6:24,Downtrend.com,,
1061565506,2013/1/4 22:14,Kilo Bunch,,Dallas
23626520,2009/3/10 18:17,Phalinx,Eastern Time (US & Canada),"Rochester, NY"
254790525,2011/2/20 1:03,Alaydee.,Alaska,VA
17962204,2008/12/8 13:20,Gareth Cliff,Pretoria,South Africa
17511748,2008/11/20 14:17,a???a???Betha???a???,Mountain Time (US & Canada),Louisiana
4885723729,2016/2/10 1:38,Leigh sweep,,Atlanta 
36742317,2009/4/30 19:04,Diogenes,Pacific Time (US & Canada),Ashland OR
4640847012,2015/12/24 3:29,Ashutosh Mishra,New Delhi,"New Delhi, India"
235240834,2011/1/7 18:11,Jared Hill,Eastern Time (US & Canada),
2388162415,2014/3/14 0:55,Mario Andrade,,
610200550,2012/6/16 18:48,John gU TSANG ??? ?????,Hawaii,USA  HAwaiI  oAhu  HonOLuLu
565875926,2012/4/29 1:20,Layne,Atlantic Time (Canada),
226479482,2010/12/14 7:35,Himanshu Kumar,Hawaii,HK
1474440043,2013/6/1 10:56,PapaSwamp,Eastern Time (US & Canada),Freakville
593009799,2012/5/28 17:55,josie(bean),Eastern Time (US & Canada),"Stow, OH"
170506009,2010/7/25 1:19,Emma Ruth,Eastern Time (US & Canada),"Lexington, KY/Nashville, TN"
2230650614,2013/12/5 0:04,leah e???,Central Time (US & Canada),wisco
318169110,2011/6/16 2:22,I a?????? being BLACK!!,Quito,"Miami, FL"
2969880305,2015/1/9 15:33,Robert N. Adams,Eastern Time (US & Canada),"Newark, NJ"
156822216,2010/6/18 1:29,Chris Sitjar,Quito,
48170961,2009/6/18 0:01,Token Traders,Eastern Time (US & Canada),Visit Site For Free Giveaways!
1353148273,2013/4/15 1:05,suman jha,,
2908289421,2014/12/6 21:09,Padre,,"Florida, USA"
1901414894,2013/9/24 18:45,Bennett Stefanowicz,Eastern Time (US & Canada),"Millis, MA"
290547439,2011/4/30 13:25,?????????????????? ????????????,Kuala Lumpur,Republic of the Philippines
145988197,2010/5/20 10:15,Priyankar Sharma,Kolkata,Jalpaiguri.
3082617709,2015/3/14 22:25,Gdubs,,
18721297,2009/1/7 13:46,Bob Sansevere,Central Time (US & Canada),Minnesota
2342232096,2014/2/13 16:26,Grant e???,,"Baltimore, MD"
720979610,2012/7/27 22:13,Ruszala,,
4085211,2007/4/10 22:08,justaddScott,Eastern Time (US & Canada),South Carolina
374326630,2011/9/16 3:46,Eric Engel,,
185733937,2010/9/1 18:17,Troy,,"Brookfield, WI"
2765191048,2014/9/9 0:18,slickback,,#E4M
2232186757,2013/12/6 0:05,ski,Atlantic Time (Canada),traffic
302148529,2011/5/20 17:46,Jones,London,In the passenger seat
992932128,2012/12/6 12:06,elwood,,"Texas, USA"
24952976,2009/3/17 20:56,Lord Migassi Caesar,Eastern Time (US & Canada),On a cheap vacation..
1324681034,2013/4/3 14:10,David Johnson,Eastern Time (US & Canada),"Lehigh Acres, Florida"
2564145962,2014/6/12 22:06,Gipper,Eastern Time (US & Canada),Ohio
3426033105,2015/8/16 15:22,K.A.C.,Pacific Time (US & Canada),
1932131,2007/3/22 20:07,Dave Schroeder,Central Time (US & Canada),"Madison, WI"
31240085,2009/4/14 21:58,K'mar,Central Time (US & Canada),
15513604,2008/7/21 10:50,FOX & Friends,Eastern Time (US & Canada),New York City
51667021,2009/6/28 6:16,UFO Sightings & News,Central Time (US & Canada),
27359960,2009/3/29 2:14,Roz,Eastern Time (US & Canada),Some where in Ohio
550280534,2012/4/10 17:16,UFOSFACTS,Brasilia,Brazil
549817357,2012/4/10 4:48,TXViQueen,,Grapevine
2508535026,2014/5/19 21:56,Ky Lee,,DTOWN
112620298,2010/2/9 4:23,stewart ripley,,
99624164,2009/12/27 2:53,rasheed,Eastern Time (US & Canada),"Newark, NJ "
1297195874,2013/3/25 1:01,taylor,Eastern Time (US & Canada),
15392613,2008/7/11 15:35,Daryle Lockhart,Eastern Time (US & Canada),NYC X CLT
181301326,2010/8/21 21:06,a???AtomicFlixa???,Pacific Time (US & Canada),"Los Angeles, CA"
153486333,2010/6/8 17:53,Blondie,Quito,Valdosta via ATL
4755651286,2016/1/9 15:36,Parker Snead,,"Town 'n' Country, FL"
2730302979,2014/7/31 23:56,MATTIE,,
2953649770,2014/12/31 19:25,C Monster,,Back Instructing CQB!
2583215300,2014/6/23 2:57,sophie,,
469765745,2012/1/20 23:39,Joni Paladino,Eastern Time (US & Canada),rural N.W. PA
22232322,2009/2/28 5:34,Brandelyn,Central Time (US & Canada),Gulf Coast - Texas
151144276,2010/6/2 18:23,Tiqeu e??????,Pacific Time (US & Canada),"London, England"
1213449463,2013/2/23 19:37,Bus Road Juan,,outbus 13th
2446339021,2014/4/16 1:24,Steve Chen,Eastern Time (US & Canada),
98343732,2009/12/21 10:23,mAr1uS,Bucharest,"Craiova, Rom???nia"
2289040586,2014/1/13 3:34,Space Medic,London,Sol System
2761849469,2014/9/5 10:26,Meg,,
177677433,2010/8/12 19:50,SavageAssa??,Central Time (US & Canada),Pooh a???
105719786,2010/1/17 7:15,Manoj Kumar,,Singapore
479114898,2012/1/31 1:19,darilla911,Eastern Time (US & Canada),ohio
33675933,2009/4/20 21:43,??rondooks!,Pacific Time (US & Canada),     U.S.A
3268028011,2015/7/4 10:24,MEHUL J PATEL,,"Mysore, Karnataka"
68472133,2009/8/24 18:16,Dave,Eastern Time (US & Canada),"Lutz, FL"
224513182,2010/12/9 5:55,Steven Peed,Atlantic Time (Canada),"Foster, KY
"
12512902,2008/1/21 22:44,A Star Trek Fan,Central Time (US & Canada),Oklahoma
387707090,2011/10/9 14:46,Kate Elizabeth e???,London,"Manchester, England"
977440711,2012/11/29 2:33,DOMINICAN R. Kelly,Eastern Time (US & Canada),"Miami,fl"
2159836554,2013/10/27 23:41,Queen Kyleigh a??a???e???,,"Welcome, NC"
1120782799,2013/1/26 2:34,#ImaniMpangoni,Nairobi,"Nairobi, Kenya"
495033499,2012/2/17 14:36,Simon Pia,,Edinburgh
101126626,2010/1/2 3:39,Alaina Bernadine,America/New_York,"AZ, PNW, SWFL & New England"
4697668760,2016/1/2 18:03,viv,,dead america
2233866195,2013/12/19 22:41,Classy Percussion,,college
460223984,2012/1/10 14:36,Timaaaaaay!,Eastern Time (US & Canada),Philadelphia
453581304,2012/1/3 2:28,Chloe,Eastern Time (US & Canada),
755700,2007/2/7 4:05,Josh Schramm,Eastern Time (US & Canada),"iPhone: 41.718342,-81.241005"
47525123,2009/6/16 3:02,Dean Harrington,Eastern Time (US & Canada),"??T: 41.843574,-71.394229"
2786094793,2014/9/2 14:12,Demetrius August,,
2975406706,2015/1/12 21:34,Annie O'Connor,,
701782010,2012/7/17 21:10,big fiesta,Atlantic Time (Canada),MJT 7/10/13 6/28/14 
15431856,2008/7/14 20:30,SPACE.com,Eastern Time (US & Canada),NYC
156003123,2010/6/15 19:15,Cash'n Out,Quito,PA
23933098,2009/3/12 11:29,Rosebell Kagumire,Nairobi,World
1888171616,2013/9/20 23:29,Peter,,"Sydney, New South Wales"
28509580,2009/4/3 5:18,Ellen Fedell,Mountain Time (US & Canada),"Rapid City, SD"
899767700,2012/10/23 11:58,Big Tuna,Atlantic Time (Canada),the upside down
34791492,2009/4/24 0:55,Vesper1987,Eastern Time (US & Canada),
441347847,2011/12/20 0:38,Florence Marvin,Central Time (US & Canada),Wisconsin
3942799512,2015/10/19 3:43,Charlie Hart,,
154116908,2010/6/10 12:12,wasn't serious,Eastern Time (US & Canada),Boston
748716642,2012/8/10 5:51,Mariana,Atlantic Time (Canada),"Miami, FL"
186190517,2010/9/2 20:17,Alyssa Brletich,Central Time (US & Canada),Minneapolis
2899576137,2014/11/30 19:07,morgze???,,
3404250059,2015/8/5 14:31,Warrior Huntress,EDT,Internet
3821741897,2015/9/30 6:28,A,Pacific Time (US & Canada),
2201137813,2013/11/18 11:21,Andrew O'Brien,London,London
2565381618,2014/6/13 14:25,Brandon Invergo,London,"Cambridge, UK"
3307510882,2015/6/3 21:13,Fab.Blog,,
1169834191,2013/2/11 19:33,sarah sweeney e???e???,Eastern Time (US & Canada),"Pittsburgh, PA"
156304630,2010/6/16 15:37,Denjamin J. Grimm,Eastern Time (US & Canada),
2611846150,2014/6/15 16:54,thankful ash,Eastern Time (US & Canada),minnesota
205511358,2010/10/21 1:29,New York Newz,Central Time (US & Canada),USA
87728784,2009/11/5 16:47,NewsHitterTeam,Amsterdam,The Netherlands
4169030721,2015/11/12 5:35,Jonesie,,"Michigan, USA"
2521415678,2014/5/24 21:48,Brat e???,Central Time (US & Canada),"Arlington, TX"
163279817,2010/7/6 0:58,inbriwetrust,Central Time (US & Canada),from jerz to the capital
385168297,2011/10/5 0:37,Caroline,Quito,"Virginia, USA"
1437365664,2013/5/18 4:30,Tom Chies,Eastern Time (US & Canada),
2864862585,2014/11/7 1:11,***,Central Time (US & Canada),
383978807,2011/10/2 21:10,Ashley,Central Time (US & Canada),IIIa???XIXa???XIII
126160851,2010/3/25 1:00,King Oliver a??,Eastern Time (US & Canada),Pimptropolis
210859828,2010/11/1 16:21,J.J. Adamson,Quito,"VT/NH, Upper Valley"
24816997,2009/3/17 1:47,Christina,Eastern Time (US & Canada),
2191351453,2013/11/13 0:57,Sarah,,Michigan
450374166,2011/12/30 5:15,jen,Eastern Time (US & Canada),"Lake St. Clair, MI"
1556723346,2013/6/29 23:27,TKO,Atlantic Time (Canada),Garden State
410311616,2011/11/11 22:59,Robert J Pettis II,Mountain Time (US & Canada),
21003380,2009/2/16 17:10,Steve Giglio,Central Time (US & Canada),Learning my way around Central FLA. From the WV & Pittsburgh. Formerly not from Memphis.
368584189,2011/9/5 21:49,Jess Wagner,Central Time (US & Canada),
362213024,2011/8/26 1:20,Abby Ficca,Central Time (US & Canada),
408666917,2011/11/9 18:42,Marlo D. David,Eastern Time (US & Canada),Sun Goddess in the Midwest
360116554,2011/8/22 18:21,Ashish Mali,New Delhi,where shivaji changes his hors
80913631,2009/10/8 18:45,Just sayin'...,,"Florida, USA"
49447164,2009/6/21 22:15,Jen Lindsey,Eastern Time (US & Canada),Massachusetts
3987579147,2015/10/18 14:40,Talvi Fox,,
1493267851,2013/6/8 15:48,Dr. Michael Berglund,Central Time (US & Canada),"Kenosha, WI"
17016308,2008/10/28 5:40,Katemonster,Bogota,"Richmond, VA"
228872611,2010/12/20 22:36,Philo--,Brasilia,Brasilia
54334596,2009/7/6 21:12,Darnell Williams,Eastern Time (US & Canada),"Plano, TX"
2174274656,2013/11/4 15:48,kris moilanen,,
1514026524,2013/6/13 17:54,See the Milky Way,Pacific Time (US & Canada),
4204765978,2015/11/16 21:11,SheilaJDunphy,,"West Virginia, USA"
16246929,2008/9/11 20:14,Dan Primack,Eastern Time (US & Canada),Boston
251319600,2011/2/12 22:14,no.,Quito,NY a?? SC
14073875,2008/3/3 18:50,Andrew Coffey,Mountain Time (US & Canada),Gothom City Chicago
62873029,2009/8/4 17:21,uno,Quito,uptown
480029222,2012/2/1 1:46,Stop Killing Us,America/Kentucky/Louisville,Running late but I'm on my way
3178619748,2015/4/29 0:24,kofukune,Pacific Time (US & Canada),"vaginal, warts"
130308500,2010/4/6 23:13, BigDadio,Central Time (US & Canada),
1567393171,2013/7/4 5:04,jocelyn,,third rock from the sun
2363858153,2014/2/24 23:08,b r a n d o n,Pacific Time (US & Canada),Saraha??????
2529589895,2014/5/5 0:48,Emilee,Eastern Time (US & Canada),
367230581,2011/9/3 16:22,Mariah,Quito,
34205861,2009/4/22 6:24,Nebojsha,Belgrade,Bosnia and Herzegovina
1700758748,2013/8/26 2:44,Devin,,"Louisville, OH"
293315470,2011/5/5 4:01,Stewart Weir,London,Glasgow
240810350,2011/1/20 20:06,Liam,London,
288718157,2011/4/27 10:30,Manan Garg,Pacific Time (US & Canada),
170087628,2010/7/23 22:33,susan dotro,,"Staten Island, NY"
2229495209,2013/12/17 2:37,Mitch Russ,,"Avon Lake, Ohio,The US of A, "
2302525448,2014/1/21 5:05,anna bananae???,Pacific Time (US & Canada),
341093183,2011/7/23 19:58,zach,Eastern Time (US & Canada),
186502436,2010/9/3 16:50,PoliticalNumbness,Atlantic Time (Canada),Virginia Beach
232986561,2011/1/1 23:35,CJ2K e???,,in an octopus's garden
1077452881,2013/1/10 19:16,Drama Queen,,
451153412,2011/12/31 3:19,Pablo Escobare??3???a??e???,,doublechin twin
2887780496,2014/11/2 20:17,A,,
54941588,2009/7/8 16:14,Marie,Eastern Time (US & Canada),Dancin' In the Dark a???
21373510,2009/2/20 4:25,JamesParkerSheffield,Central Time (US & Canada),"Georgia, USA"
502136234,2012/2/24 21:04,Kech Biko,Eastern Time (US & Canada),
3183978839,2015/4/19 17:57,david stewart,,"Georgia, USA"
178413830,2010/8/14 18:06,julie//7 days,Brussels,any is my home
351866252,2011/8/9 20:52,Amy Jacob,Atlantic Time (Canada),NYC
1684091124,2013/8/19 20:29,dachampster,Eastern Time (US & Canada),"Philadelphia, PA"
905752488,2012/10/26 10:57,Bryce Ridge,,Toronto
2213206042,2013/12/8 2:39,e??1,Eastern Time (US & Canada),"Atlanta, GA"
291179016,2011/5/1 15:48,Lisa Romanow,Central Time (US & Canada),Portage la Prairie
67655212,2009/8/21 16:53,julian,Central Time (US & Canada),Louisiana
544378056,2012/4/3 14:01,Jennifer Shutt,Eastern Time (US & Canada),"Washington, D.C."
235592730,2011/1/8 16:02,That Bossy Bitcha???,Central Time (US & Canada),"Washington, DC"
2166782815,2013/10/31 15:12,Latest News KE!,Pacific Time (US & Canada),"Nairobi, Kenya"
635543703,2012/7/14 15:40,Sean Snow,London,"Elgin, Scotland"
1646973566,2013/8/5 5:25,--,Central Time (US & Canada),
125291791,2010/3/22 10:07,Shailesh,New Delhi,
541819795,2012/3/31 17:13,JoeVan,London,
288089353,2011/4/26 6:52,Aniket ROY,New Delhi,"Gauripur, India"
54454977,2009/7/7 4:54,Bronwen Everill,London,
1659207414,2013/8/10 4:14,Pretty Flacko,,
217129529,2010/11/18 17:25,Marie Hurt,,New Orleans 
185160900,2010/8/31 11:06,????CORPORATE_THUG_614????,Eastern Time (US & Canada),a???????6a???1a???4a???????a???
1695365778,2013/8/24 3:09,Phil D,,
496532762,2012/2/19 2:10,Justin,,
325487054,2011/6/28 11:24,Cosmetics & Beauty,Eastern Time (US & Canada),"Washington, D.C."
167146669,2010/7/15 21:40,Arief Rahman,Jakarta,"Bandung, Indonesia"
14953705,2008/5/30 11:15,e???Kim e???,Eastern Time (US & Canada),"cross the river, in Jersey "
975137407,2012/11/28 1:38,live4laj,Eastern Time (US & Canada),"Philadelphia, PA"
86905335,2009/11/2 9:08,?????????????@?o????????????????????????,Tokyo,??-??2?????
29758774,2009/4/8 16:48,Noreen Craytone???,Eastern Time (US & Canada),NYC
442412133,2011/12/21 3:05,Ottoe???,Mountain Time (US & Canada),"Greenville, SC"
468927282,2012/1/20 2:00,Gage Gaiss,Eastern Time (US & Canada),"Dearborn, MI"
373881484,2011/9/15 10:16,Kirsty Craig,London,Chester - North West UK
861634266,2012/10/4 16:11,Thomas Kirkpatrick,,
257463064,2011/2/25 13:38,Gustavo Protomastro,,Argentina
2384365752,2014/3/12 0:06,RILEY  MANGOLDe???e???,Atlantic Time (Canada),america 
376539066,2011/9/20 2:08,Eric Friedlander,Central Time (US & Canada),UMASS AMHERST class of 2019
1266558812,2013/3/14 8:39,Robert,,
19898168,2009/2/2 8:21,CNBC International,International Date Line West,London & Singapore studios
60139874,2009/7/25 20:18,Ciara,London,London
4737671375,2016/1/7 20:13,Deccan Abroad,Pacific Time (US & Canada),"Atlanta, GA"
537502258,2012/3/26 19:45,Di  e???e???e???e????e???,,"Boston,MA,USA"
2883811221,2014/11/19 9:47,News Global,,
26410217,2009/3/25 2:50,Shirien,Central Time (US & Canada),"Washington, DC"
14187282,2008/3/20 21:19,miguel cortez,Central Time (US & Canada),chicago
2740494473,2014/8/12 3:51,6'5&Gifted_D1bound,,Larry A Scottwood H.O.T. Birds
466090255,2012/1/17 1:54,The Last Great Stand,Eastern Time (US & Canada),"Florida, USA"
2465147731,2014/4/26 21:29,Btysheen,,
77884666,2009/9/28 1:10,Fernando Garcia,Central Time (US & Canada),"Tyler, TX"
764347014,2012/8/17 20:00,(M)ad at Video Games,Atlantic Time (Canada),"New Jersey, USA"
2768526058,2014/9/13 2:37,wench,,
325515431,2011/6/28 12:35,EIN Organic Food,Eastern Time (US & Canada),"Washington, D.C."
76317003,2009/9/22 12:14,Ren??ea??????,Amsterdam,"Maastricht, the Netherlands"
22831680,2009/3/4 20:49,Jan Kremer,Athens,Nijmegen
379743187,2011/9/25 13:51,Evy,Indiana (East),Ben Davis
3270357493,2015/7/6 19:51,Daniel Boulud,,My phone number 619 586 9170
2236461049,2013/12/8 19:03,a?????,Pacific Time (US & Canada),
4838006744,2016/1/31 3:35,?????????????????? ??????????????? ????1???????????³π????????????? ??????????,,????2??????????????? ?????????? thinking ???????????????
609289420,2012/6/15 17:31,SPHansenGames,Central Time (US & Canada),"Dallas, Texas"
2884076543,2014/11/19 14:22,Madysen Cline,,
2994740297,2015/1/23 20:23,Ashley Price,Eastern Time (US & Canada),
28270381,2009/4/2 3:17,Plez,Eastern Time (US & Canada),"Metro Atlanta, Georgia, USA"
350481756,2011/8/7 21:07,maiya murielle,Eastern Time (US & Canada),"BX by way of LI, NY"
179234939,2010/8/16 21:01,$idditye???,Alaska,BLACKLIVESMATTER
270081975,2011/3/21 23:41,Sandrikaa???,,Windsor NC 
2790645595,2014/9/4 21:00,Bara???n,Eastern Time (US & Canada),Directly behind you
258677084,2011/2/28 6:48,Kanak News,New Delhi,Bhubaneswar
462014511,2012/1/12 13:22,AJAY KUMAR SIROHI,New Delhi,DELHI
243087946,2011/1/26 8:06,Todd Coello,,"Burlington, WI"
2999538873,2015/1/26 12:47,ANONINTEL,Belgrade,At War Against Terror
2898240882,2014/11/13 9:16,The Daily Global,,
1385860148,2013/4/28 1:38,MinimalSleep,,New York 
125527796,2010/3/23 2:40,Mark Sz,Eastern Time (US & Canada),Fuckyeahville
3061311382,2015/2/25 7:41,X Soviet,Dublin,
169294939,2010/7/22 0:43,Jayne Paramor,London,"Sydney, Australia (Yay!)"
50416461,2009/6/24 20:00,Distorted News,Quito,Over there
295517563,2011/5/9 5:35,Dr. Vinayak Dubey,Pacific Time (US & Canada),"Ahmedabad n Kutch , "
17943068,2008/12/7 16:30,Thomas Bayes,Eastern Time (US & Canada),"Palo Alto, CA"
253697272,2011/2/17 19:48,K in VA,,
14385676,2008/4/14 14:32,Brownfield Ag News,Central Time (US & Canada),USA
14337370,2008/4/8 23:56,Zoe Leoudaki,Eastern Time (US & Canada),"Washington, DC, USA"
3361582323,2015/7/6 1:28,g!,,
2434218473,2014/3/24 21:49,Maura,Eastern Time (US & Canada),hansols
2328070701,2014/2/6 12:59,m??gen a??,Atlantic Time (Canada),
2745795916,2014/8/17 22:07,Dr. of Doomonomics,,
4189301235,2015/11/14 21:56,Royalty e???,,3???a???1???a???7???a???
462557935,2012/1/13 2:40,Tayaa?????,Central Time (US & Canada),Varsity Cheer 
119390437,2010/3/3 14:08,Zenith Technologies,Pacific Time (US & Canada),"Cork, Ireland"
333341480,2011/7/11 11:36,Rhonda Miller,,
266974551,2011/3/16 3:42,Phyllis Tocci Leman,,New York (for now)
911565654,2012/10/29 2:25,Nick Watson,,Mississauga
2776880875,2014/8/28 17:28,Sundeep.V.PauL,,{DOOARS & NORTH EAST} [INDIA]
95455834,2009/12/8 16:50,parthasarathi,Asia/Calcutta,chennai
865498897,2012/10/7 0:02,Evan,,
43567150,2009/5/30 18:12,Majd Misleh,Pacific Time (US & Canada),
253274392,2011/2/16 22:31,Josh Williams,Casablanca,"Pittsburgh, PA"
116435994,2010/2/22 12:50,Rishi Puri,New Delhi,Gurgaon
2960487155,2015/1/4 16:53,D???D??????D? D?D??Do??D?D?D?D2,,admin @ frnkieropoland
3950704217,2015/10/13 23:24,"Caroline Rovello, JD",Pacific Time (US & Canada),"Wash,DC and NYC "
997054556,2012/12/8 12:17,Tim,Amsterdam,The Netherlands
2186300442,2013/11/10 12:42,Crave for News,New Caledonia,
316866178,2011/6/14 2:37,e???e???Tammy e???e???,,
3652780456,2015/9/14 12:00,Rojava news network,,Streamtime.org
1611858558,2013/7/22 3:01,SmithMediaStrategies,Eastern Time (US & Canada),"Holbrook, New York"
2414194321,2014/3/27 12:55,Cathy Rosa-Baker,,
237036802,2011/1/11 23:03,Michael C,Mountain Time (US & Canada),"Edmonton, AB"
77497869,2009/9/26 15:21,Tristan Fitzpatrick,Quito,Ontario Canada
1401473137,2013/5/4 5:22,Pheeling Philly,,Philadelphia.USA
45291791,2009/6/7 5:38,I am Babubhai,New Delhi,Ahmedabad 9427608632
3374965995,2015/7/14 2:05,e???,, Chicago
29908890,2009/4/9 3:25,Czar Pharaoh Khan,America/New_York,Universe E
462155581,2012/1/12 16:43,David Palmer,Eastern Time (US & Canada), 631/203
3245690171,2015/5/11 1:30,Justin,,"Jefferson, OH"
2595867852,2014/6/30 6:06,Biofuels Conference,Pacific Time (US & Canada),"Sao Paulo, Brazil"
493718448,2012/2/16 3:27,Idrissa,Pacific Time (US & Canada),
21497752,2009/2/21 16:43,Luimbe,Eastern Time (US & Canada),"Philadelphia, PA"
4021714812,2015/10/26 6:58,zquad,Pacific Time (US & Canada),"Cape Cod, MA"
3368337075,2015/7/9 23:26,Gordon Emslie,Pacific Time (US & Canada),"New Jersey, USA"
50426762,2009/6/24 20:33,emily,Quito,19/indiana
870845882,2012/10/10 0:39,Durbin,,
3181733683,2015/5/1 12:28,Dan Cieslak,,
4197822682,2015/11/16 0:02,BigTwina??e???e???,Pacific Time (US & Canada),
71733707,2009/9/5 5:14,"Open Mind, Report e???",Pacific Time (US & Canada),
100502180,2009/12/30 13:52,Agnello dodti,Mumbai,
25011826,2009/3/18 2:35,problematic bae,Eastern Time (US & Canada),Bharlotte
900776792,2012/10/23 23:21,Iniesta Fiesta,,"Marietta, GA"
83776043,2009/10/20 5:30,"Shani, B.",Eastern Time (US & Canada),MIA x BX
3808484781,2015/9/28 23:14,Dustin Ewing,,
2695996287,2014/7/10 19:34,dave coleman,,"Indianapolis, IN"
3401332193,2015/8/3 14:11,Young Metro PCS,,Courtesan
2665084264,2014/7/2 19:55,Lilo ??,Eastern Time (US & Canada),"New Jersey, USA"
21941372,2009/2/26 0:02,Linda Drezdzon,Central Time (US & Canada),
1559637876,2013/7/1 4:50,Alexa Merrick,Eastern Time (US & Canada),"Waterford, MI"
2423981280,2014/4/2 15:34,Sc : tcvrtera??????,,Sliding W/ T3 
1112764278,2013/1/22 22:16,milah,Eastern Time (US & Canada),va
3070276899,2015/3/4 17:13,CiCi a??,Pacific Time (US & Canada),SoMD 
498176456,2012/2/20 19:30,akande akin sanyaolu,,Ibadan
17290190,2008/11/10 17:05,rdftaxpro,Eastern Time (US & Canada),Northeast Pennsylvania
366176410,2011/9/1 18:15,Wanza,Nairobi,Nairobi
1965877572,2013/10/17 2:22,Em,,somewhere napping 
865590014,2012/10/7 1:39,peter brown,,
328261338,2011/7/3 1:43,emma misses sab,Central Time (US & Canada),''emma is awesome.''
66573,2006/12/14 10:40,Tom,Brussels,"Broechem, BE a????? Cupertino, CA"
2442887570,2014/4/14 0:23,mist(ina)offeleese???,Pacific Time (US & Canada),connor|stagedoot|SF-DC
181429614,2010/8/22 4:58,rebecca,Eastern Time (US & Canada),the mitten
254189449,2011/2/18 20:00,Poohzuda?!_Baby!,Central Time (US & Canada),"Houston,Tx"
4818189221,2016/1/16 14:34,nadia,Pacific Time (US & Canada),
483892071,2012/2/5 14:13,a??ZUBY??,Ljubljana,Somewhere in Africa
1120530068,2013/1/25 23:48,drlortab,,
961388708,2012/11/20 23:14,Glendy???|,,"Miami, FL a??"
3306435572,2015/8/5 0:01,Becky Irwin,,"Texas, USA"
3073726025,2015/3/5 23:37,Brisko,,
379400282,2011/9/24 22:10,Jamaela e???a??,Quito,
185899839,2010/9/2 2:48,Joe Adel,Eastern Time (US & Canada),Jonesville Fl
21759163,2009/2/24 14:45,Brian Knudtson,Central Time (US & Canada),"Blair, NE, USA"
2985792543,2015/1/19 14:11,GreatNitee e???,,All About Da $$$ 
559994542,2012/4/22 2:00,Albuquerque view,Beijing,
2328507080,2014/2/5 9:34,#HighSidityyy,,
805241216,2012/9/5 19:36,sandy,Atlantic Time (Canada),USA
554474111,2012/4/15 16:43,Philadelphia,Beijing,
2243838633,2013/12/25 21:30,viewstitch,,
27624889,2009/3/30 12:12,Robin Harrison,Amsterdam,Bristol
100003814,2009/12/28 17:37,???????????????????? ????????????????????????? ???????????????????1,,"Oslo, Norway"
380409212,2011/9/26 16:09,"Chad, MD",Eastern Time (US & Canada),"Ohio, USA"
1314051696,2013/3/29 14:48,First Class Space,Pacific Time (US & Canada),"Fort Lauderdale,  FL"
2157947870,2013/10/27 2:53,Neel,,"Gurgaon, India"
